2247	0	10
2270	0	6
2277	0	10
2298	0	10
2180	0	10
2165	0	10
2287	0	6
2151	0	10
2148	0	10
2176	0	10
2115	0	10
2196	0	6
2209	0	10
2192	0	10
2248	0	10
2186	0	10
2274	0	6
2187	0	10
2168	0	10
2164	0	10
2123	0	10
2206	0	10
2174	0	10
2199	0	6
2201	0	10
2138	0	10
2207	0	10
2230	0	10
2163	0	10
2172	0	6
2127	0	10
2252	0	10
2222	0	10
2267	0	10
2309	0	6
2278	0	10
2162	0	10
2223	0	10
2184	0	10
2203	0	10
2303	0	10
2293	0	6
2204	0	6
2269	0	10
2144	0	10
2238	0	10
2261	0	10
2155	0	10
2178	0	10
2157	0	6
2258	0	6
2245	0	10
2242	0	10
2128	0	10
2173	0	6
2264	0	10
2214	0	10
2254	0	10
2272	0	6
2152	0	10
2226	0	10
2135	0	6
2232	0	10
2189	0	6
2158	0	6
2121	0	10
2188	0	10
2193	0	10
2149	0	10
haywood	1	3
orange	1	4
ashe	1	12
transylvania	1	3
tyrrell	1	5
columbus	1	13
lenoir	1	8
forsyth	1	9
moore	1	2
stokes	1	11
swain	1	3
johnston	1	8
surry	1	11
martin	1	5
union	1	6
currituck	1	5
bertie	1	5
hoke	1	13
wilkes	1	12
camden	1	5
1903	0	5
1922	0	5
1900	0	4
1921	0	4
1904	0	4
1917	0	5
1918	0	4
1923	0	4
1924	0	4
1919	0	4
1920	0	4
1899	0	5
1902	0	5
1901	0	5
wilson	1	8
caswell	1	9
pasquotank	1	5
durham	1	4
watauga	1	12
onslow	1	7
robeson	1	13
