2205	0	8
2298	0	2
2299	0	8
2171	0	8
2231	0	8
2170	0	8
2207	0	2
2167	0	8
2127	0	2
2165	0	8
2160	0	8
2150	0	8
2204	0	8
2263	0	8
2280	0	8
2132	0	8
2210	0	8
2240	0	8
2120	0	8
2161	0	8
2282	0	8
2288	0	8
2239	0	8
2287	0	8
2301	0	8
2114	0	8
2119	0	8
2208	0	2
2306	0	8
2228	0	8
2129	0	2
2139	0	8
2131	0	2
2268	0	2
2144	0	8
2196	0	8
2300	0	8
2267	0	8
2157	0	8
2122	0	2
2192	0	2
2136	0	8
2166	0	8
2307	0	8
2302	0	8
2198	0	8
2195	0	8
2153	0	8
2123	0	2
2154	0	8
2250	0	8
2217	0	8
2163	0	8
2233	0	8
2203	0	8
2137	0	8
1704	0	8
2303	0	8
2190	0	2
2146	0	2
2296	0	2
2243	0	8
2241	0	8
2253	0	8
2200	0	8
2117	0	8
2188	0	8
2149	0	2
2206	0	2
2305	0	2
2148	0	8
2279	0	8
2236	0	8
2177	0	8
2248	0	8
2295	0	2
2209	0	2
2254	0	8
2162	0	8
2140	0	2
2197	0	8
2245	0	8
2183	0	8
2118	0	2
2218	0	2
2235	0	8
2262	0	8
2283	0	2
2273	0	8
2172	0	8
2138	0	8
2126	0	8
2274	0	8
2275	0	8
2169	0	2
2289	0	8
2178	0	2
2141	0	2
alleghany	1	12
randolph	1	3
guilford	1	7
watauga	1	12
cumberland	1	10
durham	1	4
wilson	1	6
buncombe	1	5
1173	0	12
1019	0	7
1187	0	12
1073	0	12
1068	0	7
1181	0	7
1196	0	12
1032	0	12
1074	0	12
1057	0	7
1031	0	12
1194	0	12
1017	0	12
1179	0	12
1053	0	7
1170	0	12
1020	0	12
1021	0	12
1016	0	12
1062	0	12
1059	0	12
1193	0	12
1045	0	12
1070	0	12
1189	0	12
1055	0	7
1178	0	7
1192	0	7
1051	0	12
1036	0	7
1072	0	12
1047	0	12
1041	0	12
1046	0	12
1030	0	12
1175	0	7
1039	0	12
1044	0	12
1067	0	7
1174	0	7
1061	0	12
1065	0	12
1064	0	7
1048	0	7
1188	0	12
1186	0	12
1054	0	12
1011	0	7
1185	0	7
1066	0	7
1043	0	7
985	0	7
1056	0	7
1191	0	7
1014	0	7
1025	0	12
1075	0	12
1071	0	7
1052	0	7
1060	0	12
1197	0	7
1172	0	7
1008	0	7
983	0	12
1034	0	12
1058	0	7
1040	0	7
1026	0	12
1069	0	7
1028	0	7
1035	0	12
1063	0	12
1199	0	7
1037	0	7
1009	0	7
1023	0	7
1022	0	12
1012	0	12
1027	0	12
1029	0	12
1200	0	12
1190	0	12
1050	0	12
1015	0	12
1182	0	12
1033	0	12
1171	0	7
1013	0	7
1184	0	12
1176	0	7
1038	0	7
1024	0	12
1177	0	12
1018	0	7
1195	0	7
1180	0	7
1042	0	7
1198	0	12
1049	0	7
1183	0	12
984	0	12
franklin	1	1
clay	1	5
107	0	2
113	0	2
114	0	2
101	0	2
106	0	2
17	0	2
10	0	2
110	0	2
103	0	2
104	0	2
122	0	2
125	0	2
11	0	2
123	0	2
102	0	2
119	0	2
14	0	2
97	0	2
13	0	2
12	0	2
111	0	2
112	0	2
16	0	3
118	0	2
124	0	2
100	0	2
105	0	2
117	0	2
15	0	2
115	0	2
127	0	2
126	0	2
121	0	3
116	0	2
128	0	2
18	0	2
108	0	2
109	0	2
129	0	2
9	0	2
8	0	2
99	0	2
120	0	3
98	0	3
craven	1	11
gates	1	9
2583	0	1
2462	0	1
2444	0	1
2542	0	1
2422	0	1
2521	0	6
2518	0	1
2500	0	1
2512	0	1
2450	0	6
2423	0	1
2447	0	1
2417	0	1
2586	0	1
2532	0	1
2440	0	1
2598	0	1
2485	0	6
2418	0	1
2509	0	1
2470	0	6
2543	0	1
2603	0	1
2455	0	6
2465	0	6
2511	0	1
2496	0	6
2553	0	1
2452	0	6
2486	0	6
2504	0	1
2468	0	6
2490	0	6
2480	0	6
2526	0	1
2456	0	6
2592	0	1
2519	0	1
2430	0	1
2474	0	1
2588	0	1
2459	0	6
2547	0	1
2552	0	1
2471	0	6
2584	0	6
2514	0	1
2524	0	1
2593	0	1
2533	0	1
2580	0	6
2479	0	6
2508	0	1
2605	0	1
2433	0	1
2499	0	1
2427	0	1
2529	0	1
2570	0	1
2421	0	1
2564	0	1
2426	0	1
2443	0	1
2557	0	1
2493	0	6
2573	0	1
2576	0	6
2431	0	1
2523	0	1
2469	0	6
2597	0	1
2575	0	1
2494	0	6
2424	0	1
2441	0	1
2563	0	1
2566	0	1
2488	0	6
2546	0	1
2554	0	1
2472	0	6
2446	0	1
2549	0	1
2581	0	6
2506	0	1
2595	0	1
2448	0	1
2534	0	1
2492	0	6
2482	0	6
2435	0	1
2458	0	6
2451	0	6
2551	0	1
2539	0	1
2467	0	1
2530	0	1
2473	0	6
2477	0	6
2528	0	1
2483	0	6
2481	0	6
2428	0	1
2463	0	6
2531	0	1
2495	0	6
2568	0	1
2478	0	6
2429	0	1
2594	0	1
2522	0	1
2587	0	6
2591	0	1
2561	0	1
2454	0	6
2457	0	6
2569	0	1
2432	0	1
2590	0	1
2599	0	1
2515	0	1
2571	0	1
2466	0	1
2501	0	6
2578	0	6
2585	0	6
2517	0	1
2510	0	1
2602	0	1
2604	0	1
2544	0	1
2419	0	1
2491	0	6
2572	0	1
2589	0	1
2582	0	1
2461	0	1
2489	0	6
2502	0	6
2416	0	1
2527	0	1
2503	0	1
2548	0	1
2601	0	1
2567	0	1
2464	0	6
2516	0	1
2453	0	6
2436	0	1
2560	0	1
2505	0	1
2555	0	1
2437	0	1
2445	0	1
2497	0	1
2606	0	1
2545	0	1
2541	0	1
2487	0	6
2550	0	1
2484	0	1
2475	0	1
2449	0	1
2525	0	1
2538	0	1
2438	0	1
2596	0	1
2425	0	1
2579	0	6
2476	0	6
2513	0	1
2577	0	6
2460	0	6
2434	0	1
2442	0	1
2600	0	1
2507	0	1
2420	0	1
2556	0	1
2540	0	1
2565	0	1
2498	0	1
2558	0	1
2559	0	1
2537	0	1
2520	0	1
2562	0	1
2439	0	1
2535	0	1
2536	0	1
2574	0	1
edgecombe	1	9
wilkes	1	12
pender	1	11
bertie	1	9
cleveland	1	13
macon	1	5
person	1	4
moore	1	10
ashe	1	12
nash	1	9
1408	0	12
1405	0	12
1409	0	12
1401	0	12
1407	0	12
1413	0	12
1402	0	12
1418	0	12
1412	0	12
1424	0	12
1426	0	12
1410	0	12
1421	0	12
1403	0	12
1399	0	12
1427	0	12
1404	0	12
1419	0	12
1400	0	12
1406	0	12
1411	0	12
1423	0	5
1416	0	5
1417	0	5
1415	0	5
1422	0	5
1428	0	5
1414	0	5
1425	0	5
1420	0	5
1398	0	5
gaston	1	13
cabarrus	1	2
graham	1	5
orange	1	4
cherokee	1	5
alamance	1	4
yancey	1	5
yadkin	1	3
johnston	1	6
onslow	1	11
warren	1	9
granville	1	4
washington	1	9
alexander	1	13
chowan	1	9
martin	1	9
caswell	1	4
stokes	1	12
jones	1	11
497	0	3
505	0	3
496	0	3
482	0	3
479	0	3
489	0	3
484	0	3
502	0	3
488	0	3
478	0	3
504	0	3
483	0	3
500	0	3
480	0	3
498	0	3
481	0	3
506	0	6
501	0	6
487	0	6
catawba	1	13
chatham	1	3
